url,title_version,model_year,mileage,engine,transmission,fuel,price,description
https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-rawalpindi-10913998,Honda Civic VTi Oriel Prosmatec 1.6 2004,2004,"215,000 km",1600 cc,Automatic,Petrol,PKR 17.5 lacs,tyers are ok suspention is on perfect condition Lightweight allow rims . All original documents are complete . Totally driven on petrol. Original book is available as well. Will be sold to nearest offer. All token taxes are paid to date. Looking to sell the car urgently.
https://www.pakwheels.com/used-cars/honda-city-2012-for-sale-in-islamabad-10913222,Honda City Aspire Prosmatec 1.3 i-VTEC 2012,2012,1 km,1300 cc,Automatic,Petrol,PKR 30.3 lacs,"Family Used Brand New Car, Company Fitted Automatic Transmission, ISLAMABAD REGISTERED, ON MY OWN Name, Engine Suspension 100 percent, Chill AC, Heater Working, Company Fitted Aspire Alloy wheels,New Tyres, Original Documents,Neat and Clean interior, Leather Seats, Android panel with Back Camera installed,Car is Fully Seal to Seal in its Original Condition,Rust Free Car, Fuel Consumption is very Economical, Brand New Car Gift For Auto City Lovers, price is Negotiable on the spot."
https://www.pakwheels.com/used-cars/honda-civic-2025-for-sale-in-faisalabad-10913872,Honda Civic RS 2025,2025,"25,000 km",1500 cc,Automatic,Petrol,"PKR 93 lacs
Financing starts at PKR 98,972/Month",PPF install all orgnal fast hand contact WhatsApp ... price almost final he hai .
https://www.pakwheels.com/used-cars/honda-n-wgn-2023-for-sale-in-lahore-10888725,Honda N Wgn G 2023,2023,"23,900 km",660 cc,Automatic,Petrol,PKR 37.25 lacs,Honda N Wgn GL Honda SENSING Package Model: 2023 Import: 2025 (Fresh Import) July Grade : L Grade Verified Auction Sheet Available Colour: Black Milage 24000Km japanese Total Genuine Body No Dent No Paint (ZERO METER CAR) Genuine Air-BAGS FEATURES : 8 Airbags (Driver and passenger) (Front-seats i-side airbag system + side curtain airbag system (for front and rear seats) Unregister Front 2 Heated Seats Climate Control Adaptive Cruise Control (ACC) with Traffic Jam Following Function Lane Keeping Assist System (LKAS) Preceding vehicle departure notification function Sign recognition function Auto high beam Front Dash Cam Recorder Electronic Parking Brake Auto Brake Hold System LCD Back View Camera Push Start Multimedia STEERING Traction Control Parking Sensors Radar Eco Idle Complete Exact Location : Kasur City 15km from Central Park Lahore Can also seen in Central Park if Interested Feel To contact For more Information and videos Complete auction
https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-lahore-10896399,Honda City 1.3 i-VTEC 2015,2015,"120,833 km",1300 cc,Manual,Petrol,"PKR 29 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2015 Registered 2015 1 key available
https://www.pakwheels.com/used-cars/honda-br-v-2020-for-sale-in-karachi-10811876,Honda BR-V i-VTEC S 2020,2020,"35,251 km",1500 cc,Automatic,Petrol,"PKR 47.5 lacs
Financing starts at PKR 101,100/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2020 Registered 2020 Documents available 1 key available
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-peshawar-10913966,Honda Civic 1.5 RS Turbo 2019,2019,"65,200 km",1500 cc,Automatic,Petrol,"PKR 65.2 lacs
Financing starts at PKR 104,080/Month",Honda Civic RS Turbo 1.5 2020 MODEL home used car maintained throughout the period only driven for long route genuine mileage .. no tempering rear right half fender is sprayed along with rear right half door.. rest total genuine guaranteed installed new yokohama blue earth tyres 40 days ago .. the feel of the drive is still just like a new one ... seeing is believing DEALER WILL NOT BE ENTERTAINED.. only whatsapp contact
https://www.pakwheels.com/used-cars/honda-n-wgn-2022-for-sale-in-lahore-10826611,Honda N Wgn G 2022,2022,"12,400 km",660 cc,Automatic,Petrol,PKR 37.95 lacs,4 Grade verified Auction Sheet link Available HONDA N-WAGON L-HONDA Sensing Package Model: 2022 Year (Self Import) Import: 2025 (Fresh Import 6-11-2025 Clear) Colour: Silver Low Millage 12400 kM Total Original Two Keys & SD Cards Availble Complete Tool Kits Japan Available With Car Genuine Air-BAGS 8 Airbags (Driver and passenger)( Front-seats i-side airbag system + side curtain airbag system (for front and rear seats) Unregister Front 2 Heated Seats Climate Control Adaptive Cruise Control (ACC) with Traffic Jam Following Function Lane Keeping Assist System (LKAS) Preceding vehicle departure notification function Sign recognition function Auto high beam Front Dash Cam Recorder Electronic Parking Brake Auto Brake Hold System Original Gathers DVD Player Back View Camera Push Start Multimedia Steerig Traction Control Parking Sensors Radar Eco Idle New TYRES 10/10 Japan Installed 5 Grade Advanced safe driving support system 2 USB charging jack Complete Car History Av
https://www.pakwheels.com/used-cars/honda-vezel-2016-for-sale-in-islamabad-10886286,Honda Vezel 2016,2016,"82,500 km",1500 cc,Automatic,Hybrid,PKR 59.5 lacs,"First owner car, imported with 5 grade auction sheet, imported and registered in 2022. The car is in original paint inside and out with one touch-up in the trunk. The interior is spotless. There are no engine or suspension problems in the car, absolutely soundless drive. All regular maintainance has been done through Honda center. Please do not call to haggle on the price. There is very little negotiation room but only for genuine buyers, on the spot. The car can be seen during the day in Bahria town Phase 1."
https://www.pakwheels.com/used-cars/honda-vezel-2016-for-sale-in-islamabad-10760818,Honda Vezel Hybrid Z Honda Sensing 2016,2016,"122,289 km",1500 cc,Automatic,Hybrid,"PKR 60 lacs
Managed by PakWheels",8 MM PPF Install HID Lights Air Pump Stupni New Tiers Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2016 Registered 2021 1 key available
https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-karachi-10913338,Honda City 1.3 i-VTEC Prosmatec 2017,2017,"202,873 km",1300 cc,Automatic,Petrol,"PKR 33 lacs
Financing starts at PKR 81,945/Month
Managed by PakWheels","Honda company maintained, light touchups on insurance, Documents not checked by pakwheels PakWheels inspected car Inspection report attached Number plates not available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2018 2 key available"
https://www.pakwheels.com/used-cars/honda-br-v-2021-for-sale-in-rawalpindi-10628460,Honda BR-V i-VTEC S 2021,2021,"78,000 km",1500 cc,Automatic,Petrol,"PKR 51 lacs
Financing starts at PKR 99,504/Month",Original return file is available . Totally driven on petrol. In showroom condition. Original Book is available. Will be sold to nearest offer. Sealed and powerful engine . All token taxes are paid to date. Looking to sell the car urgently.
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-karachi-10804327,Honda City 1.5 i-VTEC Prosmatec 2019,2019,"60,519 km",1500 cc,Automatic,Petrol,"PKR 38 lacs
Financing starts at PKR 94,360/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates not available 1st Owner Token Tax will be adjust in deal Manufacture 2019 Registered 2019 2 keys available Back camera Android panel
https://www.pakwheels.com/used-cars/honda-hr-v-2022-for-sale-in-rawalpindi-10913974,Honda HR-V VTi-S 2022,2022,"30,000 km",1500 cc,Automatic,Petrol,"PKR 68 lacs
Financing starts at PKR 96,489/Month",In pristine condition Bumper to bumper genuine Dealership maintained Only 30k driven Tracker installed mobile application monitoring Ceramic coating recently done
https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-karachi-10913976,Honda Civic EXi Automatic 1996,1996,"125,000 km",1500 cc,Automatic,Petrol,PKR 8.55 lacs,Car is in good condition you must check by your self After Market Alloy rims. Totally driven on petrol. Engine is swapped with another engine. Never got into accident. Original book of this car is also available. Complete original file is availble. Will be sold to nearest offer. Urgently need to sell the car. Call/SMS in office hours only. Exchange option can be considered.
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10873477,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"47,513 km",1800 cc,Automatic,Petrol,"PKR 64.5 lacs
Financing starts at PKR 102,963/Month",First Owner 100 % Original Body Paint Minor Dry Denting : Right Front & Rear Door Right Front Fender 2 Inches On Bonnet Maintained From Honda Dealership Engine/Suspension 10/10 Brand New Yokohama Tyres No Scratches No Dents Interior Just Like Brand New Spare Tyre Never Used Price Is Final
https://www.pakwheels.com/used-cars/honda-n-van-2019-for-sale-in-karachi-10913956,Honda N-Van G 2019,2019,211 km,660 cc,Automatic,Petrol,PKR 27.9 lacs,HONDA N VAN STYLE ADDITION Model (2019) Reg (2025) White Color Mileage 211K Driven. Bumper to bumper genuine. One handed use fresh import. First owner. New Dunlop tyre installed. Alloy wheels Full optional features. Original smoke lights. Hallogen lights. 3.5 Grade import 2025 Auction sheet available. Push start button. Keyless entry remote.
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-hyderabad-10913985,Honda City 1.3 i-VTEC 2019,2019,"70,000 km",1300 cc,Manual,Petrol,"PKR 35.5 lacs
Financing starts at PKR 88,152/Month",Only Serious buyers Contact Please Alloy Rim and New Tyres Installed Android Panel Back Camera Installed All Original Minor Key Lines on Passenger Side Tax clear Till December 2025 Must Transfer
https://www.pakwheels.com/used-cars/honda-acty-2012-for-sale-in-lahore-10723056,Honda Acty 2012,2012,"124,189 km",660 cc,Manual,Petrol,"PKR 16 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates not issued - Token tax Cleared - 2nd Owner - Manufacture 2012 - Registered 2021 - 1 key available
https://www.pakwheels.com/used-cars/honda-life-2007-for-sale-in-attock-10913990,Honda Life C 2007,2007,"75,000 km",660 cc,Automatic,Petrol,PKR 14.9 lacs,"very good feul average local 18 20 long 22 24 suspension ok on my name Lightweight allow rims . Petrol driven, CNG never installed ."
https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lahore-10908944,Honda City 1.3 i-VTEC 2017,2017,"72,300 km",1300 cc,Manual,Petrol,"PKR 34.95 lacs
Financing starts at PKR 86,787/Month",Allhamdullilah Total genion antique car in town . brand new tyres . brand new dry battery . all lubricants and filters are changed recently from liqui moly . floor mating done fog lights neat and clean orginal millege superb drive water thrownig engine efficient fuel average. not a single peny work required gift for city lovers price negotiable on the spot only dealers stay away from this ad no follish offers bio on the spot all original documents Available. just buy and enjoye the drive . sell the car urgently. only call me . thank you .
https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-lahore-10795589,Honda Civic VTi Oriel 1.8 i-VTEC 2007,2007,"200,000 km",1800 cc,Manual,Petrol,PKR 20.5 lacs,Alloy Rims with new tyer original colar engine or suspension good working conditions no work required in all car.
https://www.pakwheels.com/used-cars/honda-n-wgn-2024-for-sale-in-lahore-10913995,Honda N Wgn G 2024,2024,"12,000 km",660 cc,Automatic,Petrol,PKR 36.25 lacs,Honda NWGN 2024 model 2025 fresh import 4.5 grade total original scratch less low mileage all documents original and available
https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-10913361,Honda City 1.2L CVT 2022,2022,"38,000 km",1200 cc,Automatic,Petrol,"PKR 44.75 lacs
Financing starts at PKR 103,184/Month",Bumper 2 Bumper genuine 1st owner Dealership maintained Brand new yokohama tyres just 2000 km used Neat & clean car no work required Price is almost final
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-bahawalpur-10914011,Honda City 1.5 i-VTEC Prosmatec 2018,2018,"84,100 km",1500 cc,Automatic,Petrol,"PKR 30 lacs
Financing starts at PKR 74,495/Month",Need to sell the car urgently.
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-sargodha-10913934,Honda City 1.3 i-VTEC 2019,2019,"56,500 km",1300 cc,Manual,Petrol,"PKR 36 lacs
Financing starts at PKR 89,394/Month",Honda city 2018/19 for sale All documents clear Biometric on the spot All token tax paid till 2025 Only 56500 km driven Tyres 80% Recently oil and other lubricants changed New battery installed New Black leather seat covers installed New Black Velvot mating installed Scratch less Non accident Only one piece touch (Driver side back fender) Neat and clean car in showroom condition Just buy and drive Only serious buyer's contact Urgent to sale this car Need cash For more details contact on WhatsApp 0/3/4/6/4/0/6/4/2/6/6
https://www.pakwheels.com/used-cars/honda-fit-2014-for-sale-in-karachi-10769118,Honda Fit 1.5 Hybrid Smart Selection 2014,2014,"239,009 km",1500 cc,Automatic,Hybrid,"PKR 31.9 lacs
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax not Cleared - 1st Owner - Manufacture 2014 - Registered 2017 - 1 key available
https://www.pakwheels.com/used-cars/honda-city-2007-for-sale-in-faisalabad-10913910,Honda City i-DSI 2007,2007,"500,000 km",1300 cc,Manual,Petrol,PKR 18 lacs,100% ok only buy and drive
https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-karachi-10906520,Honda Vezel Hybrid Z Style Edition 2015,2015,"94,000 km",1500 cc,Automatic,Hybrid,PKR 43.5 lacs,Honda vezel 2015/2021 registered original z pacakage with body kit full original bumper to bumper guranted 4.5 grade import 2nd owner car dual zone claimate control ac just like brand new car documents cplc all clear only call no sms jazakallah
https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-rawalpindi-10914006,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2010,2010,"122,000 km",1800 cc,Automatic,Petrol,PKR 26.85 lacs,Total Geniune Except Two Piece On side Minor Spray For Fresh Look Inner Seal By Seal Engine Mecanical Is in Very Good Condition Tyres Recently Brand New Installed On My Name Return File IN Hand Bio Metric On the Spot No work Required Just Buy And Drive Dont Ask Foolish Offers Price is Olready Very Reasonable Dealers time Wasters Please Stay Away Only Serious Buyers Can contact
https://www.pakwheels.com/used-cars/honda-accord-2005-for-sale-in-karachi-10841627,Honda Accord VTi 2.4 2005,2005,"109,895 km",2400 cc,Automatic,Petrol,"PKR 25 lacs
Managed by PakWheels",Seat Covers Floor Matts Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2005 Registered 2005 1 key available
https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-10913992,Honda Civic Oriel 2024,2024,"12,360 km",1500 cc,Automatic,Petrol,"PKR 86.5 lacs
Financing starts at PKR 92,055/Month",Honda civic oriel Model 2024 Smells like new car Only serious buyer will consider
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-10913928,Honda Civic VTi 1.8 i-VTEC 2013,2013,"150,000 km",1800 cc,Manual,Petrol,PKR 31 lacs,Honda Civic Rebirth 2013 Engine suspension all okay Smart card etc all good
https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-islamabad-10907942,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2010,2010,"182,000 km",1800 cc,Automatic,Petrol,PKR 29.5 lacs,"Civic Reborn 2010 lhr registered Paint condition Total genuine seal to seal just diggi py halka touchup hai Android pannel diamond 2k installed Brand new tyres installed recently Smooth drive All lubricants recently changed Ac,heater working perfectly Will be sold to nearest offer. Complete original file is availble. Never been into any accident."
